42,E 103RD PL,E,103RD PL,,CHICAGO
6926,S ROCKWELL ST,S,ROCKWELL ST,,CHICAGO
11808,S LOWE AVE,S,LOWE AVE,,CHICAGO
4246,W WILCOX ST,W,WILCOX ST,BSMT,CHICAGO
10716,S EDBROOKE AVE,S,EDBROOKE AVE,,CHICAGO
139,W 119TH ST,W,119TH ST,,CHICAGO
4161,S DREXEL BLVD,S,DREXEL BLVD,,CHICAGO
332,E 103RD ST,E,103RD ST,,CHICAGO
32,W 104TH ST,W,104TH ST,,CHICAGO
133,W 107TH ST,W,107TH ST,,CHICAGO
10619,S WABASH AVE,S,WABASH AVE,,CHICAGO
12608,S STEWART AVE,S,STEWART AVE,,CHICAGO
10155,S PERRY AVE,S,PERRY AVE,,CHICAGO
11119,S DR MARTIN LUTHER KING JR DR,S,DR MARTIN LUTHER KING JR DR,,CHICAGO
242,W 116TH ST,W,116TH ST,,CHICAGO
12200,S LOWE AVE,S,LOWE AVE,,CHICAGO
10810,S CALUMET AVE,S,CALUMET AVE,,CHICAGO
11316,S DR MARTIN LUTHER KING JR DR,S,DR MARTIN LUTHER KING JR DR,,CHICAGO
11329,S PRINCETON AVE,S,PRINCETON AVE,,CHICAGO
68,W 114TH ST,W,114TH ST,,CHICAGO
747,E 133RD PL,E,133RD PL,,CHICAGO
11944,S WENTWORTH AVE,S,WENTWORTH AVE,,CHICAGO
11938,S EGGLESTON AVE,S,EGGLESTON AVE,,CHICAGO
310,W 116TH ST,W,116TH ST,,CHICAGO
110,W 111TH PL,W,111TH PL,,CHICAGO
12139,S MICHIGAN AVE,S,MICHIGAN AVE,,CHICAGO
10206,S PRAIRIE AVE,S,PRAIRIE AVE,,CHICAGO
33,E 122ND PL,E,122ND PL,,CHICAGO
11581,S LAFAYETTE AVE,S,LAFAYETTE AVE,,CHICAGO
10400,S WENTWORTH AVE,S,WENTWORTH AVE,,CHICAGO
136,E 118TH ST,E,118TH ST,,CHICAGO
1450,W 112TH PL,W,112TH PL,,CHICAGO
66,E 101ST PL,E,101ST PL,,CHICAGO
11339,S EDBROOKE AVE,S,EDBROOKE AVE,,CHICAGO
8039,S INGLESIDE AVE,S,INGLESIDE AVE,,CHICAGO
11930,S UNION AVE,S,UNION AVE,,CHICAGO
29,W 111TH PL,W,111TH PL,,CHICAGO
12042,S WENTWORTH AVE,S,WENTWORTH AVE,,CHICAGO
13098,S ELLIS AVE,S,ELLIS AVE,,CHICAGO
11819,S HARVARD AVE,S,HARVARD AVE,,CHICAGO
33,W 110TH ST,W,110TH ST,,CHICAGO
308,W 110TH PL,W,110TH PL,,CHICAGO
59,W 111TH PL,W,111TH PL,,CHICAGO
13072,S EVANS AVE,S,EVANS AVE,,CHICAGO
10921,S WABASH AVE,S,WABASH AVE,,CHICAGO
100,W 113TH PL,W,113TH PL,,CHICAGO
14533,S ASHLAND AVE,S,ASHLAND AVE,,DIXMOOR
14722,#VALUE!,,COOPER AVE,,HARVEY
12015,S EGGLESTON AVE,S,EGGLESTON AVE,,CHICAGO
128,W 113TH ST,W,113TH ST,,CHICAGO
142,W 112TH PL,W,112TH PL,,CHICAGO
10232,S PRINCETON AVE,S,PRINCETON AVE,,CHICAGO
12041,S PERRY AVE,S,PERRY AVE,,CHICAGO
10918,S EDBROOKE AVE,S,EDBROOKE AVE,,CHICAGO
11546,S MORGAN ST,S,MORGAN ST,,CHICAGO
7718,S CARPENTER ST,S,CARPENTER ST,,CHICAGO
7010,S SANGAMON ST,S,SANGAMON ST,,CHICAGO
12323,S MICHIGAN AVE,S,MICHIGAN AVE,,CHICAGO
1353,W 76TH ST,W,76TH ST,,CHICAGO
10541,S STATE ST,S,STATE ST,,CHICAGO
10601,S CHAMPLAIN AVE,S,CHAMPLAIN AVE,,CHICAGO
28,W 112TH ST,W,112TH ST,,CHICAGO
10801,S PRAIRIE AVE,S,PRAIRIE AVE,,CHICAGO
209,W 117TH ST,W,117TH ST,,CHICAGO
10616,S LANGLEY AVE,S,LANGLEY AVE,,CHICAGO
240,E 115TH ST,E,115TH ST,,CHICAGO
11543,S EGGLESTON AVE,S,EGGLESTON AVE,,CHICAGO
10909,S STATE ST,S,STATE ST,,CHICAGO
10946,S VERNON AVE,S,VERNON AVE,,CHICAGO
1120,E 101ST ST,E,101ST ST,,CHICAGO
10725,S COTTAGE GROVE AVE,S,COTTAGE GROVE AVE,,CHICAGO
57,W 113TH ST,W,113TH ST,,CHICAGO
313,W 108TH PL,W,108TH PL,,CHICAGO
11568,S STATE ST,S,STATE ST,,CHICAGO
12104,S PERRY AVE,S,PERRY AVE,,CHICAGO
1312,W 115TH ST,W,115TH ST,,CHICAGO
13827,S HALSTED ST,S,HALSTED ST,,RIVERDALE
1823,N LOTUS AVE,N,LOTUS AVE,,CHICAGO
455,E 88TH ST,E,88TH ST,,CHICAGO
11421,S STEWART AVE,S,STEWART AVE,,CHICAGO
11628,S CHURCH ST,S,CHURCH ST,,CHICAGO
10017,S LA SALLE ST,S,LA SALLE ST,,CHICAGO
10841,S HOXIE AVE,S,HOXIE AVE,,CHICAGO
3421,W 76TH ST,W,76TH ST,,CHICAGO
16,E 118TH ST,E,118TH ST,,CHICAGO
300,W 108TH ST,W,108TH ST,,CHICAGO
10523,S LAFAYETTE AVE,S,LAFAYETTE AVE,,CHICAGO
19,W 104TH PL,W,104TH PL,,CHICAGO
119,E 118TH ST,E,118TH ST,,CHICAGO
11819,S PERRY AVE,S,PERRY AVE,,CHICAGO
217,W 104TH ST,W,104TH ST,,CHICAGO
904,W MARQUETTE RD,W,MARQUETTE RD,,CHICAGO
41,N EWING ST,N,EWING ST,,INDIANA
8243,S COTTAGE GROVE AVE,S,COTTAGE GROVE AVE,,CHICAGO
6727,S PARNELL AVE,S,PARNELL AVE,2,CHICAGO
11937,S EMERALD AVE,S,EMERALD AVE,,CHICAGO
12033,S HALSTED ST,S,HALSTED ST,,CHICAGO
10747,S CHAMPLAIN AVE,S,CHAMPLAIN AVE,,CHICAGO
244,W 106TH PL,W,106TH PL,,CHICAGO
213,W 104TH ST,W,104TH ST,,CHICAGO
2915,W ARMITAGE AVE,W,ARMITAGE AVE,,CHICAGO
709,W 80TH ST,W,80TH ST,,CHICAGO
12116,S LAFAYETTE AVE,S,LAFAYETTE AVE,,CHICAGO
10332,S CALUMET AVE,S,CALUMET AVE,,CHICAGO
550,E STATE ROAD 25 WEST,E,STATE ROAD 25 WEST,,LAFAYETTE
10833,S EDBROOKE AVE,S,EDBROOKE AVE,,CHICAGO
11615,S LAFAYETTE AVE,S,LAFAYETTE AVE,,CHICAGO
310,W ATCHINSON,W,ATCHINSON,,MISSOURI
741,E 104TH PL,E,104TH PL,,CHICAGO
10718,S PERRY AVE,S,PERRY AVE,2,CHICAGO
9020,S THROOP ST,S,THROOP ST,,CHICAGO
10927,S WABASH AVE,S,WABASH AVE,,CHICAGO
11208,S INDIANA AVE,S,INDIANA AVE,,CHICAGO
7421,S SANGAMON ST,S,SANGAMON ST,,CHICAGO
11813,S MORGAN ST,S,MORGAN ST,,CHICAGO
10620,S EDBROOKE AVE,S,EDBROOKE AVE,,CHICAGO
340,W 113TH ST,W,113TH ST,,CHICAGO
12128,S HALSTED ST,S,HALSTED ST,,CHICAGO
11410,S INDIANA AVE,S,INDIANA AVE,,CHICAGO
9345,S KENTON AVE,S,KENTON AVE,,OAK LAWN
137,W 103RD PL,W,103RD PL,,CHICAGO
45,W 108TH PL,W,108TH PL,,CHICAGO
10243,S LAFAYETTE AVE,S,LAFAYETTE AVE,,CHICAGO
202,E 132ND ST,E,132ND ST,,CHICAGO
352,W 116TH ST,W,116TH ST,,CHICAGO
6315,S CAMPBELL AVE,S,CAMPBELL AVE,,CHICAGO
7325,S EXCHANGE AVE,S,EXCHANGE AVE,,CHICAGO
7607,S GREEN ST,S,GREEN ST,,CHICAGO
6834,S LAFAYETTE AVE,S,LAFAYETTE AVE,2,CHICAGO
11616,S HARVARD AVE,S,HARVARD AVE,,CHICAGO
6618,S PAULINA ST,S,PAULINA ST,2A,CHICAGO
5539,S PRINCETON AVE,S,PRINCETON AVE,,CHICAGO
1546,S WENTWORTH AVE,S,WENTWORTH AVE,,CALUMET CITY
10632,S INDIANA AVE,S,INDIANA AVE,,CHICAGO
11038,S EBERHART AVE,S,EBERHART AVE,,CHICAGO
317,W 104TH ST,W,104TH ST,,CHICAGO
11238,S VERNON AVE,S,VERNON AVE,2FLR,CHICAGO
322,W 100TH ST,W,100TH ST,,CHICAGO
1,#VALUE!,,HICKORY TRACE DR,,JUSTICE
13307,S LANGLEY AVE,S,LANGLEY AVE,,RIVERDALE
12132,S PRINCETON AVE,S,PRINCETON AVE,,CHICAGO
10555,S LA SALLE ST,S,LA SALLE ST,,CHICAGO
5340,S PEORIA ST,S,PEORIA ST,,CHICAGO
9952,S PRINCETON AVE,S,PRINCETON AVE,,CHICAGO
10937,S WENTWORTH AVE,S,WENTWORTH AVE,,CHICAGO
7716,S ST LAWRENCE AVE,S,ST LAWRENCE AVE,,CHICAGO
11443,S CALUMET AVE,S,CALUMET AVE,,CHICAGO
7822,S LAFLIN ST,S,LAFLIN ST,,CHICAGO
123,N DAMEN AVE,N,DAMEN AVE,3,CHICAGO
11920,S STATE ST,S,STATE ST,,CHICAGO
12101,S PERRY AVE,S,PERRY AVE,,CHICAGO
220,W 111TH ST,W,111TH ST,,CHICAGO
348,W 118TH ST,W,118TH ST,,CHICAGO
8140,S DREXEL AVE,S,DREXEL AVE,3W,CHICAGO
1458,S CANAL ST,S,CANAL ST,,CHICAGO
8959,S MARSHFIELD AVE,S,MARSHFIELD AVE,,CHICAGO
653,E 131ST ST,E,131ST ST,,CHICAGO
118,W 110TH PL,W,110TH PL,,CHICAGO
10935,S STATE ST,S,STATE ST,,CHICAGO
722,E 103RD ST,E,103RD ST,,CHICAGO
147,E 115TH ST,E,115TH ST,,CHICAGO
1714,W JONQUIL TER,W,JONQUIL TER,,CHICAGO
9741,S CALUMET AVE,S,CALUMET AVE,,CHICAGO
12734,S WALLACE ST,S,WALLACE ST,,CHICAGO
6544,S PEORIA ST,S,PEORIA ST,,CHICAGO
17055,#VALUE!,,JORDAN AVE,,HAZEL CREST
2826,N TALMAN AVE,N,TALMAN AVE,,CHICAGO
2948,N 56TH STREET,N,56TH STREET,,OMAHA
9236,S PARNELL AVE,S,PARNELL AVE,,CHICAGO
9948,S STATE ST,S,STATE ST,,CHICAGO
10012,S RHODES AVE,S,RHODES AVE,,CHICAGO
11727,S PARNELL AVE,S,PARNELL AVE,,CHICAGO
325,W 100TH PL,W,100TH PL,,CHICAGO
10327,S CALUMET AVE,S,CALUMET AVE,,CHICAGO
9909,S LAFAYETTE AVE,S,LAFAYETTE AVE,,CHICAGO
10920,S WABASH AVE,S,WABASH AVE,,CHICAGO
11357,S EGGLESTON AVE,S,EGGLESTON AVE,,CHICAGO
7246,S LAWNDALE AVE,S,LAWNDALE AVE,,CHICAGO
11555,S SANGAMON ST,S,SANGAMON ST,,CHICAGO
11023,S VERNON AVE,S,VERNON AVE,,CHICAGO
760,E 104TH PL,E,104TH PL,,CHICAGO
6540,S ELLIS AVE,S,ELLIS AVE,1N,CHICAGO
6850,S CORNELL AVE,S,CORNELL AVE,,CHICAGO
243,W 108TH ST,W,108TH ST,,CHICAGO
225,E 120TH PL,E,120TH PL,,CHICAGO
54,W 110TH ST,W,110TH ST,,CHICAGO
2021,E 72ND ST,E,72ND ST,2,CHICAGO
6846,S LOWE AVE,S,LOWE AVE,2,CHICAGO
8415,S VINCENNES AVE,S,VINCENNES AVE,,CHICAGO
10418,S MARYLAND AVE,S,MARYLAND AVE,,CHICAGO
9031,S ELIZABETH ST,S,ELIZABETH ST,,CHICAGO
41,W 112TH ST,W,112TH ST,,CHICAGO
11041,S VERNON AVE,S,VERNON AVE,,CHICAGO
11738,S HARVARD AVE,S,HARVARD AVE,,CHICAGO
114,E 119TH ST,E,119TH ST,,CHICAGO
5,W 112TH ST,W,112TH ST,,CHICAGO
1962,E 73RD ST,E,73RD ST,,CHICAGO
12112,S LA SALLE ST,S,LA SALLE ST,,CHICAGO
11610,S MICHIGAN AVE,S,MICHIGAN AVE,3,CHICAGO
134,W 113TH PL,W,113TH PL,,CHICAGO
601,E 104TH ST,E,104TH ST,,CHICAGO
663,W 117TH PL,W,117TH PL,,CHICAGO
11118,S HOMEWOOD AVE,S,HOMEWOOD AVE,,CHICAGO
21704,S PETERSON,S,PETERSON,,SAUK VILLAGE
220,W 111TH PL,W,111TH PL,,CHICAGO
12245,S UNION AVE,S,UNION AVE,,CHICAGO
10934,S INDIANA AVE,S,INDIANA AVE,,CHICAGO
9734,S JEFFERY AVE,S,JEFFERY AVE,,CHICAGO
6444,S ELLIS AVE,S,ELLIS AVE,,CHICAGO
901,E 104TH ST,E,104TH ST,C321,CHICAGO
1901,#VALUE!,,CHICAGO ST,50,VALPARAISO
5636,S DR MARTIN LUTHER KING JR DR,S,DR MARTIN LUTHER KING JR DR,,CHICAGO
13083,S ELLIS AVE,S,ELLIS AVE,,CHICAGO
550,E 103RD PL,E,103RD PL,,CHICAGO
743,E 104TH ST,E,104TH ST,,CHICAGO
119,E 107TH ST,E,107TH ST,,CHICAGO
11514,S HARVARD AVE,S,HARVARD AVE,,CHICAGO
10453,S WABASH AVE,S,WABASH AVE,,CHICAGO
34,W 110TH PL,W,110TH PL,,CHICAGO
134,W 104TH PL,W,104TH PL,,CHICAGO
204,E 109TH ST,E,109TH ST,,CHICAGO
241,W 109TH ST,W,109TH ST,,CHICAGO
6339,S ARTESIAN AVE,S,ARTESIAN AVE,,CHICAGO
9538,S COLFAX AVE,S,COLFAX AVE,,CHICAGO
554,E 88TH ST,E,88TH ST,,CHICAGO
219,E 121ST ST,E,121ST ST,,CHICAGO
7822,S PHILLIPS AVE,S,PHILLIPS AVE,,CHICAGO
34,W 114TH ST,W,114TH ST,,CHICAGO
10122,S PRINCETON AVE,S,PRINCETON AVE,,CHICAGO
12518,S STATE ST,S,STATE ST,,CHICAGO
6535,S RHODES AVE,S,RHODES AVE,,CHICAGO
718,W 112TH ST,W,112TH ST,,CHICAGO
218,W 109TH ST,W,109TH ST,,CHICAGO
43,W 112TH ST,W,112TH ST,,CHICAGO
122,E 107TH ST,E,107TH ST,,CHICAGO
9659,S PRAIRIE AVE,S,PRAIRIE AVE,,CHICAGO
466,W 126TH ST,W,126TH ST,,CHICAGO
11545,S PERRY AVE,S,PERRY AVE,,CHICAGO
5916,S WOLCOTT AVE,S,WOLCOTT AVE,,CHICAGO
10556,S INDIANA AVE,S,INDIANA AVE,,CHICAGO
745,E 105TH PL,E,105TH PL,,CHICAGO
3344,W MAYPOLE AVE,W,MAYPOLE AVE,,CHICAGO
10733,S INDIANA AVE,S,INDIANA AVE,,CHICAGO
10650,S LANGLEY AVE,S,LANGLEY AVE,,CHICAGO
105,W 112TH PL,W,112TH PL,,CHICAGO
2481,E 74TH ST,E,74TH ST,,CHICAGO
137,W 113TH PL,W,113TH PL,1,CHICAGO
3,W 120TH ST,W,120TH ST,1,CHICAGO
11942,S MICHIGAN AVE,S,MICHIGAN AVE,,CHICAGO
12219,S MAY ST,S,MAY ST,,CHICAGO
14824,S MAPLEWOOD,S,MAPLEWOOD,,HARVEY
3503,W HURON ST,W,HURON ST,1,CHICAGO
7233,S HERMITAGE AVE,S,HERMITAGE AVE,,CHICAGO
11802,S PARNELL AVE,S,PARNELL AVE,,CHICAGO
10640,S STATE ST,S,STATE ST,,CHICAGO
12052,S MICHIGAN AVE,S,MICHIGAN AVE,,CHICAGO
7439,S EGGLESTON AVE,S,EGGLESTON AVE,,CHICAGO
10515,S LAFAYETTE AVE,S,LAFAYETTE AVE,,CHICAGO
11308,S MICHIGAN AVE,S,MICHIGAN AVE,,CHICAGO
3939,S LAKE PARK AVE,S,LAKE PARK AVE,,CHICAGO
2020,W 70TH ST,W,70TH ST,,CHICAGO
234,W 106TH ST,W,106TH ST,,CHICAGO
11708,S MICHIGAN AVE,S,MICHIGAN AVE,,CHICAGO
810,S 15TH,S,15TH,,MAYWOOD
12240,S STATE ST,S,STATE ST,,CHICAGO
13236,S RHODES AVE,S,RHODES AVE,,CHICAGO
333,W 104TH PL,W,104TH PL,,CHICAGO
7648,S YATES BLVD,S,YATES BLVD,,CHICAGO
143,E 112TH ST,E,112TH ST,,CHICAGO
13286,S ELLIS AVE,S,ELLIS AVE,,CHICAGO
7641,S PHILLIPS AVE,S,PHILLIPS AVE,,CHICAGO
12147,S MICHIGAN AVE,S,MICHIGAN AVE,,CHICAGO
10753,S CHAMPLAIN AVE,S,CHAMPLAIN AVE,,CHICAGO
10800,S STATE ST,S,STATE ST,,CHICAGO
11946,S PRINCETON AVE,S,PRINCETON AVE,,CHICAGO
5746,S THROOP ST,S,THROOP ST,,CHICAGO
5658,S HOYNE AVE,S,HOYNE AVE,,CHICAGO
907,W ARGYLE ST,W,ARGYLE ST,,CHICAGO
10531,S STATE ST,S,STATE ST,,CHICAGO
26,W 109TH PL,W,109TH PL,,CHICAGO
15,W 114TH ST,W,114TH ST,2,CHICAGO
185,S CHRISTIANA DR,S,CHRISTIANA DR,,LANSING
10105,S YALE AVE,S,YALE AVE,,CHICAGO
14809,S MADISON AVE,S,MADISON AVE,,HARVEY
11936,S PERRY AVE,S,PERRY AVE,,CHICAGO
200,W 112TH ST,W,112TH ST,,CHICAGO
10700,S CALUMET AVE,S,CALUMET AVE,,CHICAGO
6128,S LANGLEY AVE,S,LANGLEY AVE,2,CHICAGO
406,#VALUE!,,COLLEGE ST,,DANVILLE
116,W 113TH PL,W,113TH PL,,CHICAGO
521,W 118TH ST,W,118TH ST,,CHICAGO
4048,S FEDERAL ST,S,FEDERAL ST,,CHICAGO
5933,S NORMAL BLVD,S,NORMAL BLVD,,CHICAGO
10731,S WABASH AVE,S,WABASH AVE,,CHICAGO
12133,S HARVARD AVE,S,HARVARD AVE,,CHICAGO
36,W 113TH ST,W,113TH ST,,CHICAGO
114,E 117TH PL,E,117TH PL,,CHICAGO
110,W 104TH PL,W,104TH PL,,CHICAGO
11215,S NORMAL AVE,S,NORMAL AVE,,CHICAGO
11548,S STATE ST,S,STATE ST,,CHICAGO
549,E 104TH PL,E,104TH PL,,CHICAGO
319,W 107TH ST,W,107TH ST,,CHICAGO
10058,S CALUMET AVE,S,CALUMET AVE,,CHICAGO
11120,S VERNON AVE,S,VERNON AVE,,CHICAGO
5307,S HYDE PARK BLVD,S,HYDE PARK BLVD,715,CHICAGO
10735,S LA SALLE ST,S,LA SALLE ST,,CHICAGO
23,W 109TH PL,W,109TH PL,,CHICAGO
225,W 111TH ST,W,111TH ST,#1,CHICAGO
1421,E 69TH PL,E,69TH PL,,CHICAGO
135,W 112TH ST,W,112TH ST,,CHICAGO
10732,S EDBROOKE AVE,S,EDBROOKE AVE,,CHICAGO
11311,S LANGLEY AVE,S,LANGLEY AVE,,CHICAGO
139,W 112TH ST,W,112TH ST,,CHICAGO
1708,#VALUE!,,HARPER,,CALUMET CITY
242,W 110TH PL,W,110TH PL,,CHICAGO
10549,S LAFAYETTE AVE,S,LAFAYETTE AVE,,CHICAGO
8718,S MAY ST,S,MAY ST,,CHICAGO
10231,S LOWE AVE,S,LOWE AVE,,CHICAGO
326,W 104TH PL,W,104TH PL,,CHICAGO
10014,S LA SALLE ST,S,LA SALLE ST,,CHICAGO
7829,S LOWE AVE,S,LOWE AVE,,CHICAGO
10420,S INDIANA AVE,S,INDIANA AVE,,CHICAGO
1645,W LE MOYNE ST,W,LE MOYNE ST,,CHICAGO
243,W 104TH PL,W,104TH PL,,CHICAGO
18,E 113TH PL,E,113TH PL,,CHICAGO
7818,S LOOMIS BLVD,S,LOOMIS BLVD,1,CHICAGO
11823,S WALLACE ST,S,WALLACE ST,,CHICAGO
7502,S EGGLESTON AVE,S,EGGLESTON AVE,,CHICAGO
182,N LA CROSSE AVE,N,LA CROSSE AVE,,CHICAGO
6558,S ARTESIAN AVE,S,ARTESIAN AVE,2E,CHICAGO
11144,S VERNON AVE,S,VERNON AVE,,CHICAGO
11334,S EDBROOKE AVE,S,EDBROOKE AVE,,CHICAGO
10753,S PRAIRIE AVE,S,PRAIRIE AVE,,CHICAGO
12149,S YALE AVE,S,YALE AVE,,CHICAGO
12025,S STATE ST,S,STATE ST,,CHICAGO
3457,W FLOURNOY ST,W,FLOURNOY ST,3E,CHICAGO
2600,S CALIFORNIA BLVD,S,CALIFORNIA BLVD,BOOT CAMP,CHICAGO
10532,N INDIANA AVE,N,INDIANA AVE,,CHICAGO
10100,S PERRY AVE,S,PERRY AVE,,CHICAGO
515,E IOWA ST,E,IOWA ST,,BURLINGTON
11234,S EDBROOKE AVE,S,EDBROOKE AVE,,CHICAGO
2914,W 63RD ST,W,63RD ST,202,CHICAGO
301,W 108TH PL,W,108TH PL,,CHICAGO
11611,S STATE ST,S,STATE ST,,CHICAGO
10640,S PRAIRIE AVE,S,PRAIRIE AVE,,CHICAGO
7839,S BISHOP ST,S,BISHOP ST,,CHICAGO
11831,S WENTWORTH AVE,S,WENTWORTH AVE,,CHICAGO
7036,S CREGIER AVE,S,CREGIER AVE,,CHICAGO
12123,S EMERALD AVE,S,EMERALD AVE,,CHICAGO
6725,S PAULINA ST,S,PAULINA ST,,CHICAGO
11330,S YALE AVE,S,YALE AVE,,CHICAGO
153,E 110TH ST,E,110TH ST,,CHICAGO
546,E 107TH ST,E,107TH ST,,CHICAGO
150,E 117TH PL,E,117TH PL,,CHICAGO
10522,S LAFAYETTE AVE,S,LAFAYETTE AVE,,CHICAGO
40,#VALUE!,,THRUSH RD,,CARPENTERSVILLE
10540,S LAFAYETTE AVE,S,LAFAYETTE AVE,,CHICAGO
10951,S DR MARTIN LUTHER KING JR DR,S,DR MARTIN LUTHER KING JR DR,,CHICAGO
15321,S LOOMIS,S,LOOMIS,,HARVEY
12238,S EMERALD AVE,S,EMERALD AVE,,CHICAGO
11953,S STEWART AVE,S,STEWART AVE,,CHICAGO
2615,E 76TH ST,E,76TH ST,,CHICAGO
1032,E 132ND ST,E,132ND ST,,CHICAGO
11730,S WALLACE ST,S,WALLACE ST,,CHICAGO
11566,S PEORIA ST,S,PEORIA ST,,CHICAGO
12017,S HARVARD AVE,S,HARVARD AVE,,CHICAGO
11724,S WALLACE ST,S,WALLACE ST,,CHICAGO
11817,S PARNELL AVE,S,PARNELL AVE,,CHICAGO
11575,S PERRY AVE,S,PERRY AVE,,CHICAGO
12005,S LA SALLE ST,S,LA SALLE ST,,CHICAGO
808,N MOBLEY LANE,N,MOBLEY LANE,,BENTONVILLE
44,E 104TH ST,E,104TH ST,,CHICAGO
10317,S INDIANA AVE,S,INDIANA AVE,,CHICAGO
11331,S EDBROOKE AVE,S,EDBROOKE AVE,,CHICAGO
3001,W 111TH ST,W,111TH ST,,CHICAGO
206,W 115TH ST,W,115TH ST,,CHICAGO
6228,S EBERHART AVE,S,EBERHART AVE,,CHICAGO
10725,S WABASH AVE,S,WABASH AVE,,CHICAGO
131,E 117TH PL,E,117TH PL,,CHICAGO
147,W 108TH ST,W,108TH ST,,CHICAGO
10537,S STATE ST,S,STATE ST,,CHICAGO
11820,S STATE ST,S,STATE ST,,CHICAGO
13938,S WENTWORTH,S,WENTWORTH,,RIVERDALE
722,E 103RD PL,E,103RD PL,,CHICAGO
10231,S PERRY AVE,S,PERRY AVE,,CHICAGO
6645,S HONORE ST,S,HONORE ST,,CHICAGO
253,W 118TH ST,W,118TH ST,,CHICAGO
12601,S STEWART AVE,S,STEWART AVE,,CHICAGO
12019,S EGGLESTON AVE,S,EGGLESTON AVE,,CHICAGO
6827,S ARTESIAN AVE,S,ARTESIAN AVE,BACK,CHICAGO
126,E 105TH ST,E,105TH ST,,CHICAGO
11415,S PRAIRIE AVE,S,PRAIRIE AVE,,CHICAGO
13017,S EVANS AVE,S,EVANS AVE,,CHICAGO
332,W 112TH ST,W,112TH ST,,CHICAGO
10043,S FOREST AVE,S,FOREST AVE,,CHICAGO
10641,S WABASH AVE,S,WABASH AVE,,CHICAGO
34,W 108TH ST,W,108TH ST,,CHICAGO
10235,S PERRY AVE,S,PERRY AVE,,CHICAGO
7012,S CORNELL AVE,S,CORNELL AVE,,CHICAGO
12405,S LOWE AVE,S,LOWE AVE,,CHICAGO
8155,S DREXEL AVE,S,DREXEL AVE,,CHICAGO
525,W 125TH ST,W,125TH ST,,CHICAGO
555,W 123RD ST,W,123RD ST,,CHICAGO
6920,S ELIZABETH ST,S,ELIZABETH ST,,CHICAGO
1805,E 72ND ST,E,72ND ST,,CHICAGO
13226,S PRAIRIE AVE,S,PRAIRIE AVE,,CHICAGO
209,W 118TH ST,W,118TH ST,,CHICAGO
5519,S ADA ST,S,ADA ST,,CHICAGO
130,E 119TH PL,E,119TH PL,,CHICAGO
9534,S PERRY AVE,S,PERRY AVE,,CHICAGO
12202,S WALLACE ST,S,WALLACE ST,,CHICAGO
10715,S MICHIGAN AVE,S,MICHIGAN AVE,,CHICAGO
6831,S OAKLEY AVE,S,OAKLEY AVE,,CHICAGO
10941,S WENTWORTH AVE,S,WENTWORTH AVE,,CHICAGO
6814,S EVANS AVE,S,EVANS AVE,,CHICAGO
5325,S BISHOP ST,S,BISHOP ST,,CHICAGO
12216,S WALLACE ST,S,WALLACE ST,,CHICAGO
729,E 105TH PL,E,105TH PL,,CHICAGO
1415,S 2ND AVE,S,2ND AVE,,MAYWOOD
4956,W AUGUSTA BLVD,W,AUGUSTA BLVD,,CHICAGO
7154,S MAPLEWOOD AVE,S,MAPLEWOOD AVE,,CHICAGO
7115,S LUELLA AVE,S,LUELLA AVE,,CHICAGO
7047,S CLYDE AVE,S,CLYDE AVE,,CHICAGO
7959,S LAFLIN ST,S,LAFLIN ST,,CHICAGO
7442,S LAFAYETTE AVE,S,LAFAYETTE AVE,,CHICAGO
6426,S DR MARTIN LUTHER KING JR DR,S,DR MARTIN LUTHER KING JR DR,,CHICAGO
1635,N MEADE AVE,N,MEADE AVE,,CHICAGO
5960,W NORTH AVE,W,NORTH AVE,,CHICAGO
5800,S WOLCOTT AVE,S,WOLCOTT AVE,,CHICAGO
1952,N 17TH AVE,N,17TH AVE,,MELROSE PARK
2150,W MAYPOLE AVE,W,MAYPOLE AVE,,CHICAGO
7950,S LAFLIN ST,S,LAFLIN ST,,CHICAGO
7742,S PHILLIPS AVE,S,PHILLIPS AVE,3,CHICAGO
7842,S BISHOP ST,S,BISHOP ST,,CHICAGO
12011,S PRAIRIE AVE,S,PRAIRIE AVE,504,CHICAGO
6548,S PERRY AVE,S,PERRY AVE,,CHICAGO
1541,N MASSASOIT AVE,N,MASSASOIT AVE,,CHICAGO
8510,S JUSTINE ST,S,JUSTINE ST,,CHICAGO
6648,S ROCKWELL ST,S,ROCKWELL ST,,CHICAGO
2354,E 70TH ST,E,70TH ST,2B,CHICAGO
1951,W LAKE ST,W,LAKE ST,303,CHICAGO
8547,S MANISTEE AVE,S,MANISTEE AVE,,CHICAGO
6903,S PAXTON AVE,S,PAXTON AVE,,CHICAGO
5949,S ABERDEEN ST,S,ABERDEEN ST,,CHICAGO
1532,N LINDER AVE,N,LINDER AVE,,CHICAGO
7456,S SOUTH SHORE DR,S,SOUTH SHORE DR,504,CHICAGO
7024,S CLYDE AVE,S,CLYDE AVE,,CHICAGO
7748,S LOOMIS BLVD,S,LOOMIS BLVD,,CHICAGO
7447,S SOUTH SHORE DR,S,SOUTH SHORE DR,,CHICAGO
5153,W THOMAS ST,W,THOMAS ST,2,CHICAGO
912,N CLEVELAND AVE,N,CLEVELAND AVE,,CHICAGO
4738,W MONROE ST,W,MONROE ST,,CHICAGO
7910,S MUSKEGON AVE,S,MUSKEGON AVE,,CHICAGO
