tract,year1,tract_T,aa,his,nhw,asian,total,position,raceethnicity,loantype,longitude,latitude
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.06813341004406,38.9498619085474
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.0668304783326,38.94200031348394
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.071403837774,38.947602777650545
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.06800058501773,38.94186537684137
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.06893947929247,38.94589139011688
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.07312589867358,38.942525269660784
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.07311091479825,38.942797311281105
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.0692024621998,38.94342305390581
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.07477260733694,38.942610723860554
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.07411623987961,38.94537363724515
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.06868145334259,38.9469299568152
11001001200,2011,T11001001200,0,1,14,0,15,22,total,refi,-77.0673064581567,38.94466868361429
11001001301,2011,T11001001301,1,0,6,0,7,23,total,refi,-77.05927379096643,38.951356919312744
11001001301,2011,T11001001301,1,0,6,0,7,23,total,refi,-77.05339477378233,38.95663700704316
11001001301,2011,T11001001301,1,0,6,0,7,23,total,refi,-77.06591838333611,38.95181906494785
11001001301,2011,T11001001301,1,0,6,0,7,23,total,refi,-77.04660350928194,38.957806060658
11001001301,2011,T11001001301,1,0,6,0,7,23,total,refi,-77.05745769042248,38.951865592781004
11001001301,2011,T11001001301,1,0,6,0,7,23,total,refi,-77.05582220702158,38.955341716417244
11001001301,2011,T11001001301,1,0,6,0,7,23,total,refi,-77.04962148188147,38.95164640815479
11001001302,2011,T11001001302,0,0,8,1,9,24,total,refi,-77.05406041435727,38.94094591665505
11001001302,2011,T11001001302,0,0,8,1,9,24,total,refi,-77.0535305435602,38.94578418148195
11001001302,2011,T11001001302,0,0,8,1,9,24,total,refi,-77.0501190054841,38.93468719329835
11001001302,2011,T11001001302,0,0,8,1,9,24,total,refi,-77.0524321822039,38.936651584958604
11001001302,2011,T11001001302,0,0,8,1,9,24,total,refi,-77.05580838033536,38.93726004745097
11001001302,2011,T11001001302,0,0,8,1,9,24,total,refi,-77.05850093028144,38.94623535581583
11001001302,2011,T11001001302,0,0,8,1,9,24,total,refi,-77.05330694238785,38.93761710529932
11001001302,2011,T11001001302,0,0,8,1,9,24,total,refi,-77.05659879004796,38.93976448016397
11001001302,2011,T11001001302,0,0,8,1,9,24,total,refi,-77.05393061064484,38.94107512306173
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.07233037721248,38.96849266466943
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.06530257783638,38.96212147249202
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.06978326923036,38.968128458718994
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.07172865600272,38.96234698115911
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.07395438733238,38.963289144145854
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.07527585255542,38.967866943885916
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.07267260539325,38.966038471757614
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.06404053790658,38.96421646417332
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.07081295191308,38.96419623106109
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.07248318133276,38.968541485447844
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.07257607975288,38.96892561668128
11001001401,2011,T11001001401,0,1,11,0,12,25,total,refi,-77.0734765411132,38.96888043011116
11001001402,2011,T11001001402,1,1,8,0,10,26,total,refi,-77.0617283126092,38.962984087859084
11001001402,2011,T11001001402,1,1,8,0,10,26,total,refi,-77.06987198217101,38.95552296765774
11001001402,2011,T11001001402,1,1,8,0,10,26,total,refi,-77.05907390941165,38.95908805955714
11001001402,2011,T11001001402,1,1,8,0,10,26,total,refi,-77.06153037305613,38.96316492781839
11001001402,2011,T11001001402,1,1,8,0,10,26,total,refi,-77.05719873457348,38.96419534938459
11001001402,2011,T11001001402,1,1,8,0,10,26,total,refi,-77.05990783493478,38.95959513591898
11001001402,2011,T11001001402,1,1,8,0,10,26,total,refi,-77.06105070030317,38.95906924685188
11001001402,2011,T11001001402,1,1,8,0,10,26,total,refi,-77.07022946978961,38.95880803624571
11001001402,2011,T11001001402,1,1,8,0,10,26,total,refi,-77.05805670455915,38.96364686229909
11001001402,2011,T11001001402,1,1,8,0,10,26,total,refi,-77.0635180744181,38.962014515037765
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.04319350950693,38.97678342941376
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.06270131518907,38.96646692117638
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.04560947572202,38.96202888385882
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.06498857570574,38.97259367993309
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.06720244471177,38.96733345130321
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.04738322707765,38.973605745104386
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.05369344411211,38.98504230821148
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.06757899198715,38.97304983938116
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.06552245529392,38.96880277582915
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.05377834347466,38.971695600323415
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.0582631544216,38.96539544852803
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.06247256431449,38.97285705437988
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.05739181343655,38.97722104481088
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.0521822588286,38.982202948628675
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.04594960230531,38.96270126812173
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.04577162392295,38.97870290204906
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.05461510683972,38.97372796203051
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.04076448750153,38.97575236300996
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.05707514209625,38.969891315464906
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.04847420178776,38.973743003640635
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.0659418686626,38.97385319877798
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.04764339480931,38.972022745697295
11001001500,2011,T11001001500,2,0,20,1,23,27,total,refi,-77.0504372493083,38.977201115322956
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.03307214800478,38.9870398733684
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.03638298493533,38.98675511588701
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.03136427930016,38.97894062346834
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.04528126523448,38.98904729514189
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.03166057453184,38.98391341986292
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.03568917335997,38.9788090309829
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.03944809305003,38.98905559093882
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.0383988643345,38.99358049407792
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.03985253169995,38.99182324996922
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.03820360863229,38.98397199875096
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.0377263338165,38.98084903238103
11001001600,2011,T11001001600,7,0,5,0,12,28,total,refi,-77.04073848802769,38.992590941891464
11001001701,2011,T11001001701,2,0,1,0,3,29,total,refi,-77.02650929224555,38.97685996933871
11001001701,2011,T11001001701,2,0,1,0,3,29,total,refi,-77.02289557338128,38.98066045555241
11001001701,2011,T11001001701,2,0,1,0,3,29,total,refi,-77.02553237257398,38.971201212861885
11001001702,2011,T11001001702,1,0,2,0,3,30,total,refi,-77.0216458544646,38.97479051695792
11001001702,2011,T11001001702,1,0,2,0,3,30,total,refi,-77.01857480935756,38.974028133203895
11001001702,2011,T11001001702,1,0,2,0,3,30,total,refi,-77.02265017309499,38.9721403005828
11001001803,2011,T11001001803,1,0,0,0,1,32,total,refi,-77.03984498239882,38.965793519887335
11001001804,2011,T11001001804,2,0,1,0,3,33,total,refi,-77.03030223562504,38.96297007192971
11001001804,2011,T11001001804,2,0,1,0,3,33,total,refi,-77.02968019563727,38.967547652702585
11001001804,2011,T11001001804,2,0,1,0,3,33,total,refi,-77.02795535462158,38.96331577376807
11001001901,2011,T11001001901,4,0,1,0,5,34,total,refi,-77.02684875655184,38.96061880361471
11001001901,2011,T11001001901,4,0,1,0,5,34,total,refi,-77.02303860879628,38.964098954476
11001001901,2011,T11001001901,4,0,1,0,5,34,total,refi,-77.0230463368193,38.959921997625386
11001001901,2011,T11001001901,4,0,1,0,5,34,total,refi,-77.02315937228313,38.96374744013777
11001001901,2011,T11001001901,4,0,1,0,5,34,total,refi,-77.02692370916932,38.960714666809054
11001001902,2011,T11001001902,2,0,1,0,3,35,total,refi,-77.01902598274846,38.9589548692341
11001001902,2011,T11001001902,2,0,1,0,3,35,total,refi,-77.01607436532592,38.96216340829507
11001001902,2011,T11001001902,2,0,1,0,3,35,total,refi,-77.01415939933388,38.96228567856904
11001002001,2011,T11001002001,2,0,1,0,3,36,total,refi,-77.03139189360796,38.95858538525953
11001002001,2011,T11001002001,2,0,1,0,3,36,total,refi,-77.03435737280026,38.95955530167787
11001002001,2011,T11001002001,2,0,1,0,3,36,total,refi,-77.03544139747741,38.9622690444885
11001002002,2011,T11001002002,2,0,2,0,4,37,total,refi,-77.0341143089465,38.94867471159837
11001002002,2011,T11001002002,2,0,2,0,4,37,total,refi,-77.03610272755209,38.94917006227603
11001002002,2011,T11001002002,2,0,2,0,4,37,total,refi,-77.02977937944875,38.959103677960485
11001002002,2011,T11001002002,2,0,2,0,4,37,total,refi,-77.02844182442927,38.9550259108129
11001002101,2011,T11001002101,2,1,1,0,4,38,total,refi,-77.02438992837713,38.955522187833054
11001002101,2011,T11001002101,2,1,1,0,4,38,total,refi,-77.02087626065358,38.95824534506699
11001002101,2011,T11001002101,2,1,1,0,4,38,total,refi,-77.02523011843999,38.95788109781113
11001002101,2011,T11001002101,2,1,1,0,4,38,total,refi,-77.02073739622402,38.95347471571283
11001002102,2011,T11001002102,3,0,1,0,4,39,total,refi,-77.00905498872413,38.959152262952145
11001002102,2011,T11001002102,3,0,1,0,4,39,total,refi,-77.01105338815844,38.960002321088005
11001002102,2011,T11001002102,3,0,1,0,4,39,total,refi,-77.01944958062529,38.9570424368681
11001002102,2011,T11001002102,3,0,1,0,4,39,total,refi,-77.01442078072726,38.953523465664446
11001002201,2011,T11001002201,2,0,1,0,3,40,total,refi,-77.02337530981266,38.95050191722972
11001002201,2011,T11001002201,2,0,1,0,3,40,total,refi,-77.01968811832009,38.94896369408953
11001002201,2011,T11001002201,2,0,1,0,3,40,total,refi,-77.02498194930345,38.94645545722522
11001002202,2011,T11001002202,2,0,1,0,3,41,total,refi,-77.01188258055367,38.949616937776995
11001002202,2011,T11001002202,2,0,1,0,3,41,total,refi,-77.00955823833547,38.951392125533566
11001002202,2011,T11001002202,2,0,1,0,3,41,total,refi,-77.01042758127336,38.95187558490037
11001002301,2011,T11001002301,2,0,2,0,4,42,total,refi,-77.0129921547587,38.943774012864644
11001002301,2011,T11001002301,2,0,2,0,4,42,total,refi,-77.01521388082779,38.94395628735172
11001002301,2011,T11001002301,2,0,2,0,4,42,total,refi,-77.01614729693331,38.940795296989506
11001002301,2011,T11001002301,2,0,2,0,4,42,total,refi,-77.0140955479723,38.94237068398055
11001002302,2011,T11001002302,1,0,0,0,1,43,total,refi,-77.011934094365,38.94306183944885
11001002400,2011,T11001002400,2,0,2,0,4,44,total,refi,-77.02449872356057,38.94085247578443
11001002400,2011,T11001002400,2,0,2,0,4,44,total,refi,-77.0230093198492,38.94321404351835
11001002400,2011,T11001002400,2,0,2,0,4,44,total,refi,-77.02385380039975,38.94136266621694
11001002400,2011,T11001002400,2,0,2,0,4,44,total,refi,-77.02136307040459,38.94344850262708
11001002501,2011,T11001002501,1,1,2,0,4,45,total,refi,-77.03316819584153,38.94582516265892
11001002501,2011,T11001002501,1,1,2,0,4,45,total,refi,-77.02728719995497,38.94198714718005
11001002501,2011,T11001002501,1,1,2,0,4,45,total,refi,-77.03355526508555,38.94255817050494
11001002501,2011,T11001002501,1,1,2,0,4,45,total,refi,-77.03155966483739,38.94457582437641
11001002502,2011,T11001002502,2,0,4,0,6,46,total,refi,-77.03324151013916,38.93824715675466
11001002502,2011,T11001002502,2,0,4,0,6,46,total,refi,-77.03320615951878,38.94126710860928
11001002502,2011,T11001002502,2,0,4,0,6,46,total,refi,-77.02478316021678,38.93884194812672
11001002502,2011,T11001002502,2,0,4,0,6,46,total,refi,-77.03263871735956,38.938275350471855
11001002502,2011,T11001002502,2,0,4,0,6,46,total,refi,-77.03355770806114,38.94079872501661
11001002502,2011,T11001002502,2,0,4,0,6,46,total,refi,-77.03461006556574,38.937642504400856
11001002600,2011,T11001002600,2,0,4,0,6,47,total,refi,-77.0418217758592,38.953211450148665
11001002600,2011,T11001002600,2,0,4,0,6,47,total,refi,-77.04986524839552,38.93796247483884
11001002600,2011,T11001002600,2,0,4,0,6,47,total,refi,-77.04321671914306,38.952371338419425
11001002600,2011,T11001002600,2,0,4,0,6,47,total,refi,-77.04271808959439,38.95295744284328
11001002600,2011,T11001002600,2,0,4,0,6,47,total,refi,-77.03732575122642,38.94898069097981
11001002600,2011,T11001002600,2,0,4,0,6,47,total,refi,-77.04361373168473,38.95086132782473
11001002701,2011,T11001002701,0,0,6,0,6,48,total,refi,-77.04414668658326,38.9359722160904
11001002701,2011,T11001002701,0,0,6,0,6,48,total,refi,-77.03822600629326,38.93583878146546
11001002701,2011,T11001002701,0,0,6,0,6,48,total,refi,-77.04385820243327,38.93434482169933
11001002701,2011,T11001002701,0,0,6,0,6,48,total,refi,-77.04695684318541,38.93307436318777
11001002701,2011,T11001002701,0,0,6,0,6,48,total,refi,-77.03769243789952,38.93435643982076
11001002701,2011,T11001002701,0,0,6,0,6,48,total,refi,-77.04299367749697,38.935608119926016
11001002702,2011,T11001002702,1,1,8,1,11,49,total,refi,-77.04357126720431,38.928263809674874
11001002702,2011,T11001002702,1,1,8,1,11,49,total,refi,-77.04548006507645,38.93136215459531
11001002702,2011,T11001002702,1,1,8,1,11,49,total,refi,-77.03757040644815,38.93085917422774
11001002702,2011,T11001002702,1,1,8,1,11,49,total,refi,-77.04118622015955,38.93100239613878
11001002702,2011,T11001002702,1,1,8,1,11,49,total,refi,-77.0386551287334,38.92991311967185
11001002702,2011,T11001002702,1,1,8,1,11,49,total,refi,-77.04341823870928,38.9317285498206
11001002702,2011,T11001002702,1,1,8,1,11,49,total,refi,-77.04456237204742,38.931757469448634
11001002702,2011,T11001002702,1,1,8,1,11,49,total,refi,-77.03879172680111,38.92912962818318
11001002702,2011,T11001002702,1,1,8,1,11,49,total,refi,-77.04765256355819,38.93238422302794
11001002702,2011,T11001002702,1,1,8,1,11,49,total,refi,-77.03921515773713,38.92749258345074
11001002702,2011,T11001002702,1,1,8,1,11,49,total,refi,-77.03858327568827,38.93020944566442
11001002801,2011,T11001002801,0,0,2,0,2,50,total,refi,-77.03631781551675,38.936912527165916
11001002801,2011,T11001002801,0,0,2,0,2,50,total,refi,-77.03423130394538,38.93485441633605
11001002802,2011,T11001002802,0,0,2,0,2,51,total,refi,-77.03607366399851,38.92693592539627
11001002802,2011,T11001002802,0,0,2,0,2,51,total,refi,-77.03518140148786,38.93087880226545
11001002900,2011,T11001002900,1,0,4,0,5,52,total,refi,-77.02621065236231,38.93501813793571
11001002900,2011,T11001002900,1,0,4,0,5,52,total,refi,-77.02846585371687,38.93591404914405
11001002900,2011,T11001002900,1,0,4,0,5,52,total,refi,-77.02782948970722,38.93264335672769
11001002900,2011,T11001002900,1,0,4,0,5,52,total,refi,-77.02817447857996,38.93575949179974
11001002900,2011,T11001002900,1,0,4,0,5,52,total,refi,-77.02645357747618,38.934709233804135
11001003e3,2011,T11001003000,1,0,2,1,4,53,total,refi,-77.0316163829282,38.928077754457405
11001003e3,2011,T11001003000,1,0,2,1,4,53,total,refi,-77.02917588586303,38.92778327282224
11001003e3,2011,T11001003000,1,0,2,1,4,53,total,refi,-77.02858584719647,38.92890339389207
11001003e3,2011,T11001003000,1,0,2,1,4,53,total,refi,-77.02874974746746,38.928787860441815
11001003100,2011,T11001003100,1,0,2,0,3,54,total,refi,-77.02606442622664,38.9324102712637
11001003100,2011,T11001003100,1,0,2,0,3,54,total,refi,-77.02406881679636,38.93331084128344
11001003100,2011,T11001003100,1,0,2,0,3,54,total,refi,-77.02675456742311,38.927494760934685
11001003200,2011,T11001003200,3,1,3,1,8,55,total,refi,-77.02120912340493,38.92907467162297
11001003200,2011,T11001003200,3,1,3,1,8,55,total,refi,-77.02105860062356,38.930461454408004
11001003200,2011,T11001003200,3,1,3,1,8,55,total,refi,-77.02119107412038,38.93424348575254
11001003200,2011,T11001003200,3,1,3,1,8,55,total,refi,-77.02154228519042,38.9328435278299
11001003200,2011,T11001003200,3,1,3,1,8,55,total,refi,-77.02032425520822,38.930678887826076
11001003200,2011,T11001003200,3,1,3,1,8,55,total,refi,-77.0232479768292,38.93174610197324
11001003200,2011,T11001003200,3,1,3,1,8,55,total,refi,-77.02288707763469,38.931399001334746
11001003200,2011,T11001003200,3,1,3,1,8,55,total,refi,-77.02034443205075,38.929030353584345
11001003301,2011,T11001003301,3,0,3,0,6,56,total,refi,-77.01303675290782,38.91667070709225
11001003301,2011,T11001003301,3,0,3,0,6,56,total,refi,-77.01408112104218,38.918300569852974
11001003301,2011,T11001003301,3,0,3,0,6,56,total,refi,-77.01213056535833,38.924416080317734
11001003301,2011,T11001003301,3,0,3,0,6,56,total,refi,-77.01039734649218,38.920802559421155
11001003301,2011,T11001003301,3,0,3,0,6,56,total,refi,-77.00906151071786,38.92280381129824
11001003301,2011,T11001003301,3,0,3,0,6,56,total,refi,-77.01036417373048,38.92405983643996
11001003302,2011,T11001003302,1,0,2,0,3,57,total,refi,-77.01056557973087,38.915368819404776
11001003302,2011,T11001003302,1,0,2,0,3,57,total,refi,-77.00906724054231,38.91310322068393
11001003302,2011,T11001003302,1,0,2,0,3,57,total,refi,-77.01408063171888,38.91489751244649
11001003400,2011,T11001003400,2,0,2,0,4,58,total,refi,-77.02181668795797,38.917406981124195
11001003400,2011,T11001003400,2,0,2,0,4,58,total,refi,-77.02050914929035,38.92769311377127
11001003400,2011,T11001003400,2,0,2,0,4,58,total,refi,-77.01826347745363,38.92373789317006
11001003400,2011,T11001003400,2,0,2,0,4,58,total,refi,-77.01704172744856,38.918372143126
11001003500,2011,T11001003500,1,0,2,0,3,59,total,refi,-77.0219505802932,38.91829088571259
11001003500,2011,T11001003500,1,0,2,0,3,59,total,refi,-77.02276730021039,38.91670909291103
11001003500,2011,T11001003500,1,0,2,0,3,59,total,refi,-77.02328931864625,38.92171011857636
11001003600,2011,T11001003600,0,0,4,1,5,60,total,refi,-77.02869010677935,38.925646607908305
11001003600,2011,T11001003600,0,0,4,1,5,60,total,refi,-77.02876336836957,38.922268158584025
11001003600,2011,T11001003600,0,0,4,1,5,60,total,refi,-77.02834489263492,38.92359226736347
11001003600,2011,T11001003600,0,0,4,1,5,60,total,refi,-77.02964389196029,38.92229993514934
11001003600,2011,T11001003600,0,0,4,1,5,60,total,refi,-77.03185100362604,38.92134346752863
11001003700,2011,T11001003700,1,0,3,1,5,61,total,refi,-77.0344271126838,38.92031436410123
11001003700,2011,T11001003700,1,0,3,1,5,61,total,refi,-77.03247751708378,38.92085926753842
11001003700,2011,T11001003700,1,0,3,1,5,61,total,refi,-77.03566001968024,38.922780990232205
11001003700,2011,T11001003700,1,0,3,1,5,61,total,refi,-77.0345686354125,38.92361995832329
11001003700,2011,T11001003700,1,0,3,1,5,61,total,refi,-77.03365166922097,38.921094413940125
11001003800,2011,T11001003800,0,0,9,0,9,62,total,refi,-77.03750532036706,38.92292341326375
11001003800,2011,T11001003800,0,0,9,0,9,62,total,refi,-77.03719797746534,38.92464676627433
11001003800,2011,T11001003800,0,0,9,0,9,62,total,refi,-77.03735844032983,38.925760093767366
11001003800,2011,T11001003800,0,0,9,0,9,62,total,refi,-77.04013409865469,38.92031142222694
11001003800,2011,T11001003800,0,0,9,0,9,62,total,refi,-77.04138401360191,38.921738664090114
11001003800,2011,T11001003800,0,0,9,0,9,62,total,refi,-77.03989600242278,38.92014083284021
11001003800,2011,T11001003800,0,0,9,0,9,62,total,refi,-77.0402974559067,38.9230254681007
11001003800,2011,T11001003800,0,0,9,0,9,62,total,refi,-77.03836994770634,38.92369421656865
11001003800,2011,T11001003800,0,0,9,0,9,62,total,refi,-77.03818910554125,38.91953220386101
11001003900,2011,T11001003900,0,0,4,1,5,63,total,refi,-77.03772132507648,38.9261335630904
11001003900,2011,T11001003900,0,0,4,1,5,63,total,refi,-77.04440274079164,38.926031134712794
11001003900,2011,T11001003900,0,0,4,1,5,63,total,refi,-77.04423089373192,38.92493051829384
11001003900,2011,T11001003900,0,0,4,1,5,63,total,refi,-77.0396829960579,38.92574674105298
11001003900,2011,T11001003900,0,0,4,1,5,63,total,refi,-77.04579450454459,38.92583803787158
11001004001,2011,T11001004001,0,0,9,0,9,64,total,refi,-77.04975107709068,38.92177848757898
11001004001,2011,T11001004001,0,0,9,0,9,64,total,refi,-77.04653205027297,38.91854203357532
11001004001,2011,T11001004001,0,0,9,0,9,64,total,refi,-77.04598619518119,38.919613220445186
11001004001,2011,T11001004001,0,0,9,0,9,64,total,refi,-77.04501057938941,38.92056304905752
11001004001,2011,T11001004001,0,0,9,0,9,64,total,refi,-77.04758272313902,38.920226959016375
11001004001,2011,T11001004001,0,0,9,0,9,64,total,refi,-77.04690298529462,38.92088962381519
11001004001,2011,T11001004001,0,0,9,0,9,64,total,refi,-77.0488297086771,38.919018544254634
11001004001,2011,T11001004001,0,0,9,0,9,64,total,refi,-77.04631082799646,38.91647878864879
11001004001,2011,T11001004001,0,0,9,0,9,64,total,refi,-77.04467828145629,38.92197507271889
11001004002,2011,T11001004002,0,0,4,0,4,65,total,refi,-77.04534701057364,38.91780842283572
11001004002,2011,T11001004002,0,0,4,0,4,65,total,refi,-77.04289758417195,38.917099415322745
11001004002,2011,T11001004002,0,0,4,0,4,65,total,refi,-77.04245311490078,38.92179256355981
11001004002,2011,T11001004002,0,0,4,0,4,65,total,refi,-77.04207530334867,38.920031698337205
11001004100,2011,T11001004100,0,0,7,0,7,66,total,refi,-77.05780441619973,38.91514243149201
11001004100,2011,T11001004100,0,0,7,0,7,66,total,refi,-77.05124562184535,38.91768955043362
11001004100,2011,T11001004100,0,0,7,0,7,66,total,refi,-77.05187908281529,38.91301503715793
11001004100,2011,T11001004100,0,0,7,0,7,66,total,refi,-77.049287215039,38.916967583737005
11001004100,2011,T11001004100,0,0,7,0,7,66,total,refi,-77.05230188557071,38.9167513757987
11001004100,2011,T11001004100,0,0,7,0,7,66,total,refi,-77.05032759760027,38.91069725358269
11001004100,2011,T11001004100,0,0,7,0,7,66,total,refi,-77.0569170402555,38.91629395500098
11001004201,2011,T11001004201,0,1,6,0,7,67,total,refi,-77.03676684409584,38.91481962746062
11001004201,2011,T11001004201,0,1,6,0,7,67,total,refi,-77.0407295107039,38.91655602728699
11001004201,2011,T11001004201,0,1,6,0,7,67,total,refi,-77.03997031629923,38.914776431086864
11001004201,2011,T11001004201,0,1,6,0,7,67,total,refi,-77.04093354310275,38.91686544819387
11001004201,2011,T11001004201,0,1,6,0,7,67,total,refi,-77.04003867709497,38.914185629490404
11001004201,2011,T11001004201,0,1,6,0,7,67,total,refi,-77.03809258690394,38.916147450673755
11001004201,2011,T11001004201,0,1,6,0,7,67,total,refi,-77.04002648598777,38.91725815837478
11001004202,2011,T11001004202,0,0,5,0,5,68,total,refi,-77.04324941809884,38.91520820272593
11001004202,2011,T11001004202,0,0,5,0,5,68,total,refi,-77.0430536613368,38.91209053644495
11001004202,2011,T11001004202,0,0,5,0,5,68,total,refi,-77.04249789938292,38.91450723202701
11001004202,2011,T11001004202,0,0,5,0,5,68,total,refi,-77.04348339573605,38.91282709989795
11001004202,2011,T11001004202,0,0,5,0,5,68,total,refi,-77.04409301073392,38.91463029514281
11001004300,2011,T11001004300,0,0,5,0,5,69,total,refi,-77.03528552309791,38.91553945966031
11001004300,2011,T11001004300,0,0,5,0,5,69,total,refi,-77.03339993665274,38.917315654748094
11001004300,2011,T11001004300,0,0,5,0,5,69,total,refi,-77.03382819683962,38.91859812033846
11001004300,2011,T11001004300,0,0,5,0,5,69,total,refi,-77.03592110108337,38.91849911392073
11001004300,2011,T11001004300,0,0,5,0,5,69,total,refi,-77.0324178099923,38.91860008902783
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02846069170556,38.914199224651206
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.03138522806694,38.91841979732887
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02856618505821,38.9205240042592
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02565260163529,38.92016940897364
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.0270082777792,38.917208863114936
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02945436318264,38.91503124042198
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.0269903636706,38.915710277342036
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02679097672176,38.91777500161574
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02997712681531,38.91589765508626
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02706748863388,38.914541868125674
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.0222739481122,38.914943326657266
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.0300790679511,38.915945781216834
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02732917978263,38.917138324062655
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02217235254876,38.91463920846388
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02934355649975,38.919918817861294
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02804601789144,38.915671814782414
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02295410057111,38.914776875426575
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.03098312478336,38.91895208393599
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.03090260981911,38.91602174695154
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02772134423752,38.91693397871806
11001004400,2011,T11001004400,3,1,15,2,21,70,total,refi,-77.02698778985659,38.915850468918904
11001004600,2011,T11001004600,2,0,2,0,4,71,total,refi,-77.0129784703469,38.911219404352636
11001004600,2011,T11001004600,2,0,2,0,4,71,total,refi,-77.01574030361749,38.909949221917394
